"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)"
757.1,0.04069859617,757.1,0.0404632639048,757.1,0.0412892729076,757.1,0.0402205691615,757.1,0.0411484702831,757.1,0.0409970244907
757.7,0.0411449225605,757.7,0.0405120927749,757.7,0.039812199588,757.7,0.0399260700389,757.7,0.0404312962539,757.7,0.0403195239185
758.4,0.0380694666972,758.4,0.0377730983444,758.4,0.0378781185626,758.4,0.0374533455406,758.4,0.0375847257191,758.4,0.0381947051194
759.1,0.0345507362478,759.1,0.0344061951629,759.1,0.0341137178607,759.1,0.0339765774014,759.1,0.0342231631952,759.1,0.0344066529335
759.7,0.0279382391089,759.7,0.0280378423743,759.7,0.0268260090028,759.7,0.0268017853056,759.7,0.0274901197833,759.7,0.0272791638056
760.4,0.0199898146029,760.4,0.0187908751049,760.4,0.0193231479362,760.4,0.0189464408331,760.4,0.0196012054627,760.4,0.0197137407492
761.1,0.0188438620584,761.1,0.0184704356451,761.1,0.0182260242618,761.1,0.0184413672084,761.1,0.0187680628672,761.1,0.0188729686427
761.7,0.0214287403677,761.7,0.0217236591135,761.7,0.0209039826047,761.7,0.0211582360571,761.7,0.0209516289006,761.7,0.020774242771
762.4,0.023691653315,762.4,0.0241300068666,762.4,0.0233812848096,762.4,0.0235004959182,762.4,0.023730296788,762.4,0.0236681162737
763.1,0.0233765545129,763.1,0.0229954985885,763.1,0.0227617685206,763.1,0.0224094758526,763.1,0.023143587396,763.1,0.0231317616541
763.7,0.0224488059815,763.7,0.0217900358587,763.7,0.0218309681849,763.7,0.0218586251621,763.7,0.0221250476844,763.7,0.0219690241855
764.4,0.0241349279011,764.4,0.0234746318761,764.4,0.023400358587,764.4,0.0238682383459,764.4,0.0237493705653,764.4,0.0242082856489
765.1,0.0257478065156,765.1,0.0261419089036,765.1,0.0254771114672,765.1,0.0261555657282,765.1,0.0257330434119,765.1,0.0256464484627
765.7,0.0266061264973,765.7,0.0265378805219,765.7,0.0262843137255,765.7,0.0262303349355,765.7,0.026618829633,765.7,0.0264353398947
766.4,0.030569657435,766.4,0.0309446860456,766.4,0.0307018005646,766.4,0.0302930495155,766.4,0.0293799496452,766.4,0.0306079194324
767.1,0.0299913405051,767.1,0.0301863126574,767.1,0.0299151979858,767.1,0.030039749752,767.1,0.0300238803693,767.1,0.0294810406653
767.7,0.0334276722362,767.7,0.033457846952,767.7,0.0327594796674,767.7,0.0318990615702,767.7,0.0325133897917,767.7,0.0332973220417
768.4,0.0352549401083,768.4,0.0349051651789,768.4,0.0355205996796,768.4,0.0347021438926,768.4,0.03514633402,768.4,0.0347667658503
769.1,0.0341196688792,769.1,0.0342627603571,769.1,0.0335720225834,769.1,0.0342520027466,769.1,0.0335838101778,769.1,0.0342746623941
769.7,0.0351565194171,769.7,0.0346953536278,769.7,0.03482402533,769.7,0.0348524452583,769.7,0.0351409933623,769.7,0.0350193026627
770.4,0.0339831006332,770.4,0.0342719157702,770.4,0.0338695735103,770.4,0.0337309071489,770.4,0.0336692607004,770.4,0.0340236514839
771.1,0.0351038757916,771.1,0.0345030899519,771.1,0.0342617303731,771.1,0.0343763637751,771.1,0.035034180209,771.1,0.0350337987335
771.7,0.0360270466163,771.7,0.0354094758526,771.7,0.0356541161212,771.7,0.0356420996414,771.7,0.0353469901579,771.7,0.036108033875
772.4,0.0331537727932,772.4,0.0334471656367,772.4,0.0332485313191,772.4,0.0329763485161,772.4,0.0329208056764,772.4,0.0336734569314
773.1,0.0345232700084,773.1,0.0336356145571,773.1,0.0336879911498,773.1,0.0335882352941,773.1,0.0338393987945,773.1,0.0333522545205
773.7,0.0326479362173,773.7,0.0332045471885,773.7,0.0324649805447,773.7,0.0317571526665,773.7,0.0334426642252,773.7,0.032873884184
774.4,0.0328028152895,774.4,0.0332045471885,774.4,0.032982261387,774.4,0.0324895857176,774.4,0.0330131227588,774.4,0.0330814068818
775.1,0.0337008087282,775.1,0.0328101014725,775.1,0.0332096208133,775.1,0.0332967879759,775.1,0.0328879987793,775.1,0.0333293659876
775.7,0.0328722438392,775.7,0.033055771725,775.7,0.0324794766155,775.7,0.0327871366445,775.7,0.0324821087968,775.7,0.0331119249256
776.4,0.0324297322042,776.4,0.0323118944076,776.4,0.0315852979324,776.4,0.0319044022278,776.4,0.0329192797742,776.4,0.0322330052644
777.1,0.034318799115,777.1,0.0342391088731,777.1,0.0345394445716,777.1,0.0338270389868,777.1,0.034687800412,777.1,0.0351009384298
777.7,0.0332842374304,777.7,0.0334059662776,777.7,0.0326854734112,777.7,0.0334684519722,777.7,0.0329505607691,777.7,0.0328601510643
778.4,0.0320001907378,778.4,0.031993743801,778.4,0.0311809338521,778.4,0.0317815671015,778.4,0.0323432516976,778.4,0.0320987258717
779.1,0.0307840466926,779.1,0.0316084534981,779.1,0.0314166857404,779.1,0.0307058060578,779.1,0.0309317921721,779.1,0.0314280918593
779.7,0.0308717860685,779.7,0.0313910124361,779.7,0.0305698100252,779.7,0.0309140917067,779.7,0.0309653620203,779.7,0.031530327306
780.4,0.0319849317159,780.4,0.0319258411536,780.4,0.0316745632105,780.4,0.0321943236439,780.4,0.0321845578698,780.4,0.03181185626
781.1,0.0314913023575,781.1,0.0314100862135,781.1,0.0313365758755,781.1,0.0315626001373,781.1,0.0318709849699,781.1,0.0314288548104
781.7,0.0318163195239,781.7,0.0311697566186,781.7,0.0316974517433,781.7,0.0306684214542,781.7,0.0305648126955,781.7,0.0309459067674
782.4,0.0319048218509,782.4,0.0321348897536,782.4,0.031421263447,782.4,0.0316465247578,782.4,0.0317878233005,782.4,0.0316112001221
783.1,0.0310747310597,783.1,0.0306768902113,783.1,0.0302104600595,783.1,0.0304700541695,783.1,0.0305785458152,783.1,0.0308925001907
783.7,0.0318926146334,783.7,0.0308424505989,783.7,0.0305141145953,783.7,0.0305906004425,783.7,0.0318969253071,783.7,0.0312381170367
784.4,0.0314005111772,784.4,0.0306807049668,784.4,0.0300502403296,784.4,0.0305555046921,784.4,0.0306205081254,784.4,0.0314586099031
785.1,0.0309259555962,785.1,0.0311766231785,785.1,0.0298617914092,785.1,0.0302388799878,785.1,0.0306212710765,785.1,0.0307406729229
785.7,0.0285005340658,785.7,0.0279180590524,785.7,0.0278292896925,785.7,0.0279057755398,785.7,0.0283514915694,785.7,0.0279909971771
786.4,0.0301485084306,786.4,0.0291181811246,786.4,0.0293467994202,786.4,0.0291013199054,786.4,0.028959563592,786.4,0.0293963530938
787.1,0.0282586785687,787.1,0.0279127183948,787.1,0.0275477607385,787.1,0.0283406576638,787.1,0.0287398336767,787.1,0.0287745479515
787.7,0.0303598458839,787.7,0.0295835812924,787.7,0.0293704509041,787.7,0.0296918440528,787.7,0.0295256733043,787.7,0.0299899290455
788.4,0.0274880979629,788.4,0.0285513084611,788.4,0.0276797512779,788.4,0.0282727550164,788.4,0.027857862211,788.4,0.0278811322194
789.1,0.0302530327306,789.1,0.0305357442588,789.1,0.0297053864347,789.1,0.0302358281834,789.1,0.030464103151,789.1,0.0306575112535
789.7,0.0281755168994,789.7,0.0279249256123,789.7,0.0286357289998,789.7,0.0285161364157,789.7,0.0283629358358,789.7,0.0286410315099
790.4,0.0295328068971,790.4,0.0286543068589,790.4,0.0281894026093,790.4,0.0283116655222,790.4,0.0284018463416,790.4,0.0289011978332
791.1,0.0295259403372,791.1,0.0289480430304,791.1,0.0289554055085,791.1,0.0289174486915,791.1,0.0292853437095,791.1,0.0292788586252
791.7,0.0271180666819,791.7,0.0274015411612,791.7,0.0273631265736,791.7,0.0265545891508,791.7,0.0267050431067,791.7,0.0271967650874
792.4,0.0285165560388,792.4,0.0280248722057,792.4,0.0276293965057,792.4,0.027875257496,792.4,0.0278555733577,792.4,0.0283839169909
793.1,0.0272454795148,793.1,0.0272359807736,793.1,0.0268267719539,793.1,0.0276135652705,793.1,0.0270521858549,793.1,0.027724727245
793.7,0.0279870679789,793.7,0.0279394216831,793.7,0.0272326619364,793.7,0.0278081177996,793.7,0.0278746471351,793.7,0.0275179674983
794.4,0.0280633630884,794.4,0.0277418173495,794.4,0.0278620965896,794.4,0.027706645304,794.4,0.0283492027161,794.4,0.0279818417639
795.1,0.0260667200732,795.1,0.0260747692073,795.1,0.0253176546883,795.1,0.0258595407034,795.1,0.0259954985885,795.1,0.0261202410925
795.7,0.0274842832074,795.7,0.0283910887312,795.7,0.0268641565576,795.7,0.0268551918822,795.7,0.0279105058366,795.7,0.0269716945144
796.4,0.0275285343709,796.4,0.0275785458152,796.4,0.0275180056458,796.4,0.0276456092164,796.4,0.0276335545892,796.4,0.028255741207
797.1,0.02903307393,797.1,0.0288015564202,797.1,0.0282489127947,797.1,0.0283116655222,797.1,0.0287131303883,797.1,0.0288256656748
797.7,0.0264619287404,797.7,0.0269338521401,797.7,0.0261538490883,797.7,0.0260716411078,797.7,0.0266768139162,797.7,0.0268778515297
798.4,0.0277658121614,798.4,0.0275739681086,798.4,0.0265368505379,798.4,0.0273289845121,798.4,0.02769687953,798.4,0.0273974212253
799.1,0.0262643244068,799.1,0.0258939497978,799.1,0.0253176546883,799.1,0.0254811169604,799.1,0.0257483024338,799.1,0.0258310826276
799.7,0.0274385061418,799.7,0.0272741283284,799.7,0.0267245365072,799.7,0.0273930724041,799.7,0.0273451590753,799.7,0.0274149691005
800.4,0.025534180209,800.4,0.0259221789883,800.4,0.0253489356832,800.4,0.0259747463188,800.4,0.026063401236,800.4,0.0260004577707
801.1,0.0267793163958,801.1,0.0276121156634,801.1,0.0265017547875,801.1,0.0271641870756,801.1,0.026980468452,801.1,0.0275500114443
801.7,0.0258057907988,801.7,0.025493400473,801.7,0.0250513847562,801.7,0.0251850919356,801.7,0.0248594644083,801.7,0.0259592584115
802.4,0.0269685282673,802.4,0.026869001297,802.4,0.0259150453956,802.4,0.0267079423209,802.4,0.026208361944,802.4,0.0270556191348
803.1,0.0268044937819,803.1,0.0268865491722,803.1,0.0262209887846,803.1,0.0265667963684,803.1,0.0274977492943,803.1,0.0268900587472
803.7,0.024536240177,803.7,0.0246778057527,803.7,0.0245623331044,803.7,0.0249699397269,803.7,0.0244245822843,803.7,0.0256342412451
804.4,0.0251046387427,804.4,0.025975585565,804.4,0.0251414129854,804.4,0.0254452582589,804.4,0.0254454108492,804.4,0.0257563134203
805.1,0.025622682536,805.1,0.0254491493095,805.1,0.0254687190051,805.1,0.0256214999619,805.1,0.0256430151827,805.1,0.0257166399634
805.7,0.0270272755016,805.7,0.0276083009079,805.7,0.0267924391547,805.7,0.0274838635843,805.7,0.0270560006104,805.7,0.0272028686961
806.4,0.0260522240024,806.4,0.0259633783474,806.4,0.0258105210956,806.4,0.0263127336538,806.4,0.026353322652,806.4,0.0258692301823
807.1,0.0258782711528,807.1,0.0255819028,807.1,0.0249438086519,807.1,0.0253140306706,807.1,0.0259130998703,807.1,0.0257898832685
807.7,0.0259782177462,807.7,0.0253011367971,807.7,0.0262087815671,807.7,0.0253178454261,807.7,0.0261824216068,807.7,0.0255251392386
808.4,0.024938315404,808.4,0.0255407034409,808.4,0.0250643549248,808.4,0.025236209659,808.4,0.0255392538338,808.4,0.0252489509422
809.1,0.0239457160296,809.1,0.0238774700542,809.1,0.0235102235447,809.1,0.0236042572671,809.1,0.0243376058595,809.1,0.0240007629511
809.7,0.0260461203937,809.7,0.0262143892576,809.7,0.0255053406577,809.7,0.025993057145,809.7,0.0252119478141,809.7,0.0257265583276
810.4,0.0253556496529,810.4,0.0252462043183,810.4,0.0243326848249,810.4,0.0244595254444,810.4,0.0255438315404,810.4,0.0248438239109
811.1,0.0244027237354,811.1,0.0244489204242,811.1,0.0246844052796,811.1,0.0250714122225,811.1,0.0248121614405,811.1,0.0253359273671
811.7,0.0269128328374,811.7,0.0260656137942,811.7,0.0254687190051,811.7,0.0255848783093,811.7,0.0259283588922,811.7,0.0259035629816
812.4,0.0226349660487,812.4,0.0238187228199,812.4,0.0220667200732,812.4,0.0235188067445,812.4,0.0233236438544,812.4,0.0236444647898
813.1,0.0244805447471,813.1,0.0250775921263,813.1,0.0241839093614,813.1,0.0241573968109,813.1,0.0241682307164,813.1,0.0245508506905
813.7,0.0251855115587,813.7,0.0243772030213,813.7,0.0244791714351,813.7,0.0242916762036,813.7,0.0243475242237,813.7,0.0244226749065
814.4,0.0227753490501,814.4,0.0228909742885,814.4,0.0225519569696,814.4,0.0226269169146,814.4,0.0224668497749,814.4,0.02269687953
815.1,0.0221825360494,815.1,0.0220944533455,815.1,0.0215074769207,815.1,0.0222729076066,815.1,0.0221891355764,815.1,0.0225221637293
815.7,0.0214478141451,815.7,0.0216862745098,815.7,0.0211504158083,815.7,0.0216633096818,815.7,0.0216482032502,815.7,0.0217378500038
816.4,0.021769016556,816.4,0.0219494926375,816.4,0.0216394674601,816.4,0.0215870145724,816.4,0.0214757763027,816.4,0.0222024872206
817.1,0.0222679865721,817.1,0.0221760891127,817.1,0.0217211032273,817.1,0.0218296330205,817.1,0.0219060807202,817.1,0.0217790493629
817.7,0.0219361028458,817.7,0.0219411001755,817.7,0.0212907988098,817.7,0.0218616769665,817.7,0.0217977416648,817.7,0.0216615548943
818.4,0.0240563439384,818.4,0.023489890898,818.4,0.0232836270695,818.4,0.0237927061875,818.4,0.0239355306325,818.4,0.0233064774548
819.1,0.0209557106889,819.1,0.0214818036164,819.1,0.0208383688106,819.1,0.0214496833753,819.1,0.021365148394,819.1,0.02082230869
819.7,0.0225693522545,819.7,0.0219723811704,819.7,0.022016365301,819.7,0.0231213092241,819.7,0.0228757915618,819.7,0.0229875638972
820.4,0.0222710383764,820.4,0.022878767071,820.4,0.0226587701228,820.4,0.0227215228504,820.4,0.0220151827268,820.4,0.0226961165789
821.1,0.023240749218,821.1,0.0238286411841,821.1,0.0226725032425,821.1,0.0228863202869,821.1,0.0225873960479,821.1,0.0234766155489
821.7,0.0222450980392,821.7,0.0216092164492,821.7,0.0215372320134,821.7,0.022147020676,821.7,0.021807660029,821.7,0.0209481956207
822.4,0.0216583886473,822.4,0.022098268101,822.4,0.0217638284886,822.4,0.0215587853819,822.4,0.0217420462348,822.4,0.0220155642023
823.1,0.021720187686,823.1,0.0221593041886,823.1,0.0212251850156,823.1,0.0209583428702,823.1,0.0217618829633,823.1,0.0215516899367
823.7,0.0214264515145,823.7,0.0215168993668,823.7,0.0208971160449,823.7,0.0207538719768,823.7,0.0209676508736,823.7,0.0212632944228
824.4,0.0214516289006,824.4,0.0219525444419,824.4,0.0214952697032,824.4,0.0220516517891,824.4,0.0216688029297,824.4,0.0219987792782
825.1,0.0223053711757,825.1,0.0225400167849,825.1,0.0221941329061,825.1,0.0223736171511,825.1,0.0227056534676,825.1,0.0223573662928
825.7,0.0230492484932,825.7,0.0235524528878,825.7,0.0229608987564,825.7,0.0233486686503,825.7,0.0232305638209,825.7,0.0232072938125
826.4,0.021744602121,826.4,0.0230977340352,826.4,0.0214861142901,826.4,0.0224575417716,826.4,0.0217794308385,826.4,0.0227266346227
827.1,0.0231560616464,827.1,0.0236310368505,827.1,0.0232729457542,827.1,0.0230259403372,827.1,0.0235037003128,827.1,0.0234880598154
827.7,0.0222557793545,827.7,0.0213253986419,827.7,0.0213220798047,827.7,0.0212917524987,827.7,0.0221319142443,827.7,0.0219957274739
828.4,0.022951590753,828.4,0.0227528801404,828.4,0.0228525597009,828.4,0.0233234912642,828.4,0.0231489280537,828.4,0.0226045624475
829.1,0.0214478141451,829.1,0.0219151598383,829.1,0.0220590905623,829.1,0.0212482642863,829.1,0.021269016556,829.1,0.020934462501
829.7,0.023079766537,829.7,0.0228398565652,829.7,0.0227037842374,829.7,0.022774929427,829.7,0.0229856565194,829.7,0.0226526283665
830.4,0.0214020370794,830.4,0.0215458915084,830.4,0.0212557030594,830.4,0.0208271152819,830.4,0.0212484168765,830.4,0.0213472190433
831.1,0.0212830167086,831.1,0.0210408178836,831.1,0.0209436560616,831.1,0.0213047226673,831.1,0.020898985275,831.1,0.021425803006
831.7,0.0224358358129,831.7,0.0223035019455,831.7,0.0218698786908,831.7,0.0222141603723,831.7,0.0220579079881,831.7,0.0217676050965
832.4,0.0215798046845,832.4,0.0219174486915,832.4,0.0208727016098,832.4,0.02133447776,832.4,0.0211828030823,832.4,0.0212945754177
833.1,0.0220642786297,833.1,0.0220883497368,833.1,0.0215952162966,833.1,0.0220394445716,833.1,0.0220525673304,833.1,0.02191638056
833.7,0.0236359578851,833.7,0.0229970244907,833.7,0.0229158846418,833.7,0.0233486686503,833.7,0.0226179140917,833.7,0.0232896925307
834.4,0.0216446555276,834.4,0.0229550621805,834.4,0.0224039444572,834.4,0.0226231021592,834.4,0.0230024414435,834.4,0.0223047226673
835.1,0.0219567025254,835.1,0.0214421301595,835.1,0.0206094834821,835.1,0.0215709925994,835.1,0.021526131075,835.1,0.0218545815213
835.7,0.0221527809567,835.7,0.0220158693828,835.7,0.0220064469368,835.7,0.0213291371023,835.7,0.0223592736706,835.7,0.0225091935607
836.4,0.0215653086137,836.4,0.0212597848478,836.4,0.0213495460441,836.4,0.0215748073548,836.4,0.0213910887312,836.4,0.0217386129549
837.1,0.0225685893034,837.1,0.0226826886397,837.1,0.0229341954681,837.1,0.0225201037613,837.1,0.0228231479362,837.1,0.0226999313344
837.7,0.0228958953231,837.7,0.0227147325856,837.7,0.0221659037156,837.7,0.0220485999847,837.7,0.0220998702983,837.7,0.0228029297322
838.4,0.0211098268101,838.4,0.0206059357595,838.4,0.0212434958419,838.4,0.0208492408637,838.4,0.0213277637903,838.4,0.0206460669871
839.1,0.0213913557641,839.1,0.0208393987945,839.1,0.0200067521172,839.1,0.0208889143206,839.1,0.0214109254597,839.1,0.0210359349966
839.7,0.0222252613107,839.7,0.0223736934463,839.7,0.0222505912871,839.7,0.0224560158694,839.7,0.0224538796063,839.7,0.0221399252308
840.4,0.021808690013,840.4,0.0220776684215,840.4,0.0217478065156,840.4,0.0220463111315,840.4,0.0219961089494,840.4,0.0215356679637
841.1,0.0226471732662,841.1,0.0231061264973,841.1,0.0226694514382,841.1,0.0231304646372,841.1,0.0232442969406,841.1,0.023227893492
841.7,0.021068627451,841.7,0.0215786984054,841.7,0.0215151064317,841.7,0.0220234225986,841.7,0.0227178606851,841.7,0.0216470588235
842.4,0.0219353398947,842.4,0.0211743343252,842.4,0.0218508049134,842.4,0.0213161669337,842.4,0.0218732738231,842.4,0.0218400854505
843.1,0.0209549477379,843.1,0.0210148775463,843.1,0.020704852369,843.1,0.0198055237659,843.1,0.021156099794,843.1,0.0206651407645
843.7,0.0221398107881,843.7,0.0218228427558,843.7,0.0219774547951,843.7,0.022243915465,843.7,0.0219785610742,843.7,0.0218721293965
844.4,0.0211899366751,844.4,0.0209439230945,844.4,0.0204782558938,844.4,0.0202701609827,844.4,0.0207868314641,844.4,0.0208116273747
845.1,0.0220627527276,845.1,0.0224148928054,845.1,0.0214792477302,845.1,0.0219036392767,845.1,0.0221906614786,845.1,0.0221506065461
845.7,0.0212708094911,845.7,0.0213208209354,845.7,0.0205370031281,845.7,0.0212978561074,845.7,0.0212484168765,845.7,0.0208436713207
846.4,0.0218979552911,846.4,0.0215458915084,846.4,0.0210703059434,846.4,0.0211071183337,846.4,0.0217054245823,846.4,0.0214196993973
847.1,0.0212441062028,847.1,0.0216687266346,847.1,0.0215753795682,847.1,0.0210262455177,847.1,0.0216077668421,847.1,0.0217103837644
847.7,0.0209465552758,847.7,0.0210728618296,847.7,0.0212076371405,847.7,0.0205028610666,847.7,0.0216863508049,847.7,0.0214608987564
848.4,0.0207382696269,848.4,0.0209164568551,848.4,0.0207094300755,848.4,0.0206935988403,848.4,0.0207128252079,848.4,0.0207528801404
849.1,0.0218704890517,849.1,0.0217572289616,849.1,0.0217691691463,849.1,0.0221096360723,849.1,0.021735179675,849.1,0.0223962767987
849.7,0.0221451514458,849.7,0.0224576180667,849.7,0.0214708552682,849.7,0.0216594949264,849.7,0.0228849469749,849.7,0.0220178530556
850.4,0.0198318837263,850.4,0.0201382467384,850.4,0.019345273518,850.4,0.0192485694667,850.4,0.0197698176547,850.4,0.0200708018616
851.1,0.0205978866255,851.1,0.020545662623,851.1,0.020157816434,851.1,0.0205440604257,851.1,0.0212034027619,851.1,0.0202813763638
851.7,0.0201805523766,851.7,0.0204701304646,851.7,0.0200410849165,851.7,0.0199443808652,851.7,0.0205991454948,851.7,0.0207460135805
852.4,0.0219109254597,852.4,0.0220425726711,852.4,0.021863775082,852.4,0.0214763866636,852.4,0.0225019455253,852.4,0.0214128328374
853.1,0.0209747844663,853.1,0.0214894331273,853.1,0.0203851758602,853.1,0.0207203021286,853.1,0.0213033493553,853.1,0.0214509803922
853.7,0.0203178835737,853.7,0.0202595559625,853.7,0.0195688181888,853.7,0.0195873197528,853.7,0.0202748912795,853.7,0.0200700389105
854.4,0.0199013122759,854.4,0.0199391165026,854.4,0.0197404821851,854.4,0.0201168078126,854.4,0.020262684062,854.4,0.0199494926375
855.1,0.0201889448386,855.1,0.0206143282216,855.1,0.0203935683223,855.1,0.0202701609827,855.1,0.0205869382773,855.1,0.0208841077287
855.7,0.0199859998474,855.7,0.0200894178683,855.7,0.0194047837034,855.7,0.0203037308309,855.7,0.0200429541466,855.7,0.0202012664988
856.4,0.0192230487526,856.4,0.0186565957122,856.4,0.0190133897917,856.4,0.019033417258,856.4,0.0188489356832,856.4,0.019349813077
857.1,0.020119516289,857.1,0.0195919737545,857.1,0.0192315938048,857.1,0.019829938201,857.1,0.0198186465248,857.1,0.0197129777981
857.7,0.0216255817502,857.7,0.0213704127565,857.7,0.0211466010529,857.7,0.0206714732586,857.7,0.0212590981918,857.7,0.0209634546426
858.4,0.020779468986,858.4,0.0191906614786,858.4,0.0192254901961,858.4,0.0193195239185,858.4,0.0194921034562,858.4,0.0199761959258
859.1,0.0210243762875,859.1,0.0219205004959,859.1,0.0203462653544,859.1,0.0207172503243,859.1,0.0216382848859,859.1,0.0205850308995
859.7,0.0206871519036,859.7,0.0203778133822,859.7,0.0205980392157,859.7,0.0203174639506,859.7,0.0210805676356,859.7,0.0203523308156
860.4,0.0208145647364,860.4,0.0203938353552,860.4,0.0201036469062,860.4,0.0200595864805,860.4,0.0201169604028,860.4,0.0199494926375
861.1,0.020674944686,861.1,0.0210972762646,861.1,0.0205507362478,861.1,0.0210895704585,861.1,0.0211988250553,861.1,0.0211534294652
861.7,0.0184433127337,861.7,0.0188061341268,861.7,0.0186227588312,861.7,0.0185382619974,861.7,0.0184422827497,861.7,0.0180398260472
862.4,0.0192405966278,862.4,0.0205548180362,862.4,0.0197900740063,862.4,0.019266880293,862.4,0.0198415350576,862.4,0.0196511787594
863.1,0.0218216601816,863.1,0.0216145571069,863.1,0.0218622491798,863.1,0.0212101167315,863.1,0.021542153048,863.1,0.0213716334783
863.7,0.0203941786831,863.7,0.0199131761654,863.7,0.0200220111391,863.7,0.0204029144732,863.7,0.0205350576028,863.7,0.0205339131762
864.4,0.0208405050736,864.4,0.0215687800412,864.4,0.0211664377813,864.4,0.021254367895,864.4,0.0215070572976,864.4,0.0214296177615
865.1,0.0201713969635,865.1,0.0206364538033,865.1,0.0205782024872,865.1,0.0206493476768,865.1,0.0203328755627,865.1,0.0211984435798
865.8,0.0205246433204,865.8,0.0205563439384,865.8,0.0196710536355,865.8,0.0207180132753,865.8,0.019587472343,865.8,0.0201249713893
866.4,0.0198448538949,866.4,0.0198673990997,866.4,0.0194948119326,866.4,0.0194019226368,866.4,0.0194119935912,866.4,0.0195611505303
867.1,0.0188759060044,867.1,0.0191357289998,867.1,0.0186380178531,867.1,0.0186443121996,867.1,0.0189008163577,867.1,0.0192544441901
867.7,0.0204994659342,867.7,0.0207371633478,867.7,0.02008533608,867.7,0.0199481956207,867.7,0.0199201190204,867.7,0.020475928893
868.4,0.0195007629511,868.4,0.0186039520867,868.4,0.0191308842603,868.4,0.0188175020981,868.4,0.0188451209277,868.4,0.0193398947127
869.1,0.0186989013504,869.1,0.0185268940261,869.1,0.0186265735866,869.1,0.0182880140383,869.1,0.0185353627832,869.1,0.0187959105821
869.7,0.0194237048905,869.7,0.019250171664,869.7,0.0186715877012,869.7,0.0193027389944,869.7,0.019627908751,869.7,0.0199296559091
870.4,0.0194748226139,870.4,0.0195324635691,870.4,0.0192201495384,870.4,0.0190891126879,870.4,0.0194776073854,870.4,0.0189919890135
871.1,0.0204079118029,871.1,0.0201023880369,871.1,0.019723697261,871.1,0.0189906919966,871.1,0.0195371175708,871.1,0.020323338674
871.7,0.019467956054,871.7,0.0195355153735,871.7,0.0197694743267,871.7,0.0194019226368,871.7,0.019458533608,871.7,0.0194734111543
872.4,0.0195015259022,872.4,0.0188747997253,872.4,0.0194765011063,872.4,0.0191150530251,872.4,0.0198293278401,872.4,0.019647364004
873.1,0.0206474784466,873.1,0.020078736553,873.1,0.0196718165866,873.1,0.0193065537499,873.1,0.0205991454948,873.1,0.0204194705119
873.7,0.0203384832532,873.7,0.0204556343938,873.7,0.0196054398413,873.7,0.0200603494316,873.7,0.0199773403525,873.7,0.0205514610513
874.4,0.0189262607767,874.4,0.019330281529,874.4,0.0182939269093,874.4,0.0193134203098,874.4,0.0190625619898,874.4,0.0191270313573
875.1,0.0193786907759,875.1,0.0198239108873,875.1,0.0188028152895,875.1,0.0190715648127,875.1,0.0197797360189,875.1,0.0193894865339
875.7,0.0193435950256,875.7,0.0192478828107,875.7,0.0182809567407,875.7,0.0188281834134,875.7,0.0187436484321,875.7,0.019422293431
876.4,0.0193084992752,876.4,0.0201535057603,876.4,0.0191697947662,876.4,0.0192249179828,876.4,0.0199239337758,876.4,0.0197343404288
877.1,0.0198051804379,877.1,0.0190449378195,877.1,0.0190515373465,877.1,0.018735866331,877.1,0.0192555886168,877.1,0.0195741206989
877.7,0.0205528725109,877.7,0.0204739452201,877.7,0.0199876783398,877.7,0.0199413290608,877.7,0.0208570229648,877.7,0.0203172350652
878.4,0.0187141603723,878.4,0.0186749065385,878.4,0.0180207904173,878.4,0.0182735179675,878.4,0.0190610360876,878.4,0.0191941710536
879.1,0.0183548104067,879.1,0.0194706645304,879.1,0.0186555657282,879.1,0.0187450217441,879.1,0.0187306782635,879.1,0.0189942778668
879.7,0.0208138017853,879.7,0.0203915465019,879.7,0.0195611886778,879.7,0.0194957656214,879.7,0.0201779964904,879.7,0.0202951094835
880.4,0.0201462195773,880.4,0.020657816434,880.4,0.0201364538033,880.4,0.0202045471885,880.4,0.0207151140612,880.4,0.0203141832609
881.1,0.0191948195621,881.1,0.0197827115282,881.1,0.0190667963684,881.1,0.0192615396353,881.1,0.0192807660029,881.1,0.0191979858091
881.7,0.0193992904555,881.7,0.0191830319677,881.7,0.0197786297398,881.7,0.0198101014725,881.7,0.0199231708248,881.7,0.0188805981537
882.4,0.0195282291905,882.4,0.0197819485771,882.4,0.019272793164,882.4,0.0191966887922,882.4,0.0188985275044,882.4,0.0190148775463
883.1,0.0180130083162,883.1,0.0186642252232,883.1,0.0176522850385,883.1,0.0186084534981,883.1,0.0184590676738,883.1,0.0180321965362
883.7,0.0198723201343,883.7,0.0183567559319,883.7,0.0183374151217,883.7,0.0188739604791,883.7,0.0195188067445,883.7,0.0186890974289
884.4,0.0184669642176,884.4,0.0192120241093,884.4,0.0182840085451,884.4,0.0180911726558,884.4,0.0189008163577,884.4,0.0178658731975
885.1,0.0185440222782,885.1,0.0180500495918,885.1,0.0180329976349,885.1,0.0177013046464,885.1,0.0185399404898,885.1,0.0179940489815
